DSC ID,ZoomInfo ID,SP_COMPANY_ID,Client Name,S&P Ticker,GP ID,URL,Titanium,GWS Enterprise Sector Mapping
2308,69929385,7070095,Fisher Brothers Corporation,,GP109110,https://www.fisherbrothers.com/,Not Titanium,Financial & Professional Services
2309,45678915,5043232,Rings End Inc,,,https://www.ringsend.com/,Not Titanium,Industrial & Logistics
2310,139673680,4039305,Sunbelt Rentals Inc,,GP109062,https://www.sunbeltrentals.com/,Not Titanium,Financial & Professional Services
2311,49056208,4912747,Glanbia PLC,ISE:GL9,GP132758,https://www.glanbia.com/,Not Titanium,Industrial & Logistics
2312,84460634,100391,Old National Bancorp,NASDAQGS:ONB,GP103392,https://www.oldnational.com/,Not Titanium,Financial & Professional Services
2313,566153732,110389214,Winland Foods,,GP157419,https://winlandfoods.com/,Not Titanium,Industrial & Logistics
2314,30048817,4765589,Pentair plc,NYSE:PNR,GP102172,https://www.pentair.com/,Not Titanium,Industrial & Logistics
2315,353570482,7240473,Alliance Ground International,,,https://www.allianceground.com/,Not Titanium,Financial & Professional Services
2316,350608859,19974051,SupplyHouse,,,http://www.supplyhouse.com/,Not Titanium,Industrial & Logistics
2317,565807348,8396727,Inter IKEA Group,,GP100536,inter.ikea.com,Not Titanium,Retail & Multi-Site
2318,48187827,5282410,HEB Grocery Company Lp,,GP123035,http://www.heb.com/,Not Titanium,Retail & Multi-Site
2319,353952633,,Wasserman Group,,,http://www.wassermangroupllc.com/,Not Titanium,Financial & Professional Services
2320,37766279,4142044,Odw Logistics Inc,,,https://www.odwlogistics.com/,Not Titanium,Industrial & Logistics
2321,31510396,10091420,Custom Goods LLC,,,https://customgoodsllc.com/,Not Titanium,Financial & Professional Services
2322,75564387,,Hollingsworth LLC,,,https://www.hollingsworthllc.com/,Not Titanium,Industrial & Logistics
2323,11669059,4963973,Bel Fuse Inc.,NASDAQGS:BELF.A,GP122048,http://www.belfuse.com/,Not Titanium,Industrial & Logistics
2324,112197976,4306827,Spectrum Brands Holdings Inc,NYSE:SPB,GP107519,https://www.spectrumbrands.com/,Not Titanium,Industrial & Logistics
2325,370805970,,ShipHero,,,https://shiphero.com/,Not Titanium,Industrial & Logistics
2326,347738793,5292929,Caris Life Sciences,,,https://www.carislifesciences.com/,Not Titanium,Life Sciences
2327,57922064,7280988,Imperial Dade (Imperial bag and dade paper),,GP140709,http://www.imperialdade.com/,Not Titanium,Industrial & Logistics
2328,115360197,7394531,"Polyglass USA, Inc",,GP155365,https://polyglass.us/,Not Titanium,Industrial & Logistics
2329,51118204,4110633,TFI International Inc,TSX:TFII,GP115110,https://tfiintl.com/,Not Titanium,Industrial & Logistics
2330,103825821,4985921,RPM International Inc,NYSE:RPM,GP111560,https://www.rpminc.com/,Not Titanium,Financial & Professional Services
2331,127549567,4994161,Werner Enterprises,NASDAQGS:WERN ,GP144782,https://www.werner.com/,Not Titanium,Industrial & Logistics
2332,36848314,4121147,Worthington Industries,NYSE:WOR,GP113324,http://www.worthingtonindustries.com/,Not Titanium,Industrial & Logistics
2333,444416648,7081936,TForce Freight,,GP115110,http://www.tforcefreight.com/,Not Titanium,Industrial & Logistics
2334,,107511418,Veterinary Innovative Partners,,,https://vip-vet.com/,Not Titanium,Healthcare
2335,110821619,19533037,STG Logistics,,GP109056,https://www.stgusa.com/,Not Titanium,Industrial & Logistics
2336,504427504,7022401,Dentons Rodyk & Davidson LLP,,GP101493,https://dentons.rodyk.com/,Not Titanium,Financial & Professional Services
2337,23576591,,Zoom Information Systems,,,http://www.zoominfosystems.com/,Not Titanium,Tech/Media/Telecom
2338,566142076,5027026,The Chamberlain Group LLC,,,https://chamberlaingroup.com/,Not Titanium,Financial & Professional Services
2339,358071758,5743047,The Heico Companies LLC,,,https://heicocompanies.com/,Not Titanium,Industrial & Logistics
2340,49729722,8136796,Goggin Warehousing LLC,,,https://www.gogginwarehousing.com/,Not Titanium,Industrial & Logistics
2341,26575133,4163305,DSV A/S ,CPSE: DSV,GP104205,https://www.dsv.com/,Not Titanium,Industrial & Logistics
2342,45008476,4546011,Ingram Content Group,,,https://www.ingramcontent.com/,Not Titanium,Industrial & Logistics
2343,,,Flagship Health,,,https://flagshiphealth.org/,Not Titanium,Healthcare
2344,96370757,4021623,Watsco,NYSE:WSO,GP104429,http://www.watsco.com/,Not Titanium,Industrial & Logistics
2345,344411216,7532254,Syncreon,,GP101020,https://www.syncreon.com/,Not Titanium,Industrial & Logistics
2346,15978265,4058248,Avaya,,GP100096,https://www.avaya.com/en/,Not Titanium,Tech/Media/Telecom
2347,357322888,6199116,Dentons LLP,,GP101493,https://www.dentons.com/en/,Not Titanium,Financial & Professional Services
2348,6816137,4256243,Carilion Clinic,,,http://www.carilionclinic.org/,Not Titanium,Healthcare
2349,462960930,100188140,Intuitive Health LLC,,GP155060,https://www.iheruc.com/,Not Titanium,Healthcare
2350,74436177,4204432,City of Mississauga,,,http://www.mississauga.ca/,Not Titanium,Infrastructure & Public Enterprise
2351,655408,4112108,Aecon Group Inc.,TSX:ARE,,http://www.aecon.com/,Not Titanium,Industrial & Logistics
2352,347674632,6940715,US LBM Holdings LLC,,GP123263,https://uslbm.com/,Not Titanium,Industrial & Logistics
2353,39620048,6334472,TruGreen,,GP106169,http://www.trugreen.com/,Not Titanium,Industrial & Logistics
2354,87426523,6550667,Parts Town LLC,,,https://www.partstown.com/,Not Titanium,Industrial & Logistics
2355,345183397,4289420,Carolina Beverage Group,,GP107850,https://carolinabeveragegroup.com/,Not Titanium,Industrial & Logistics
2356,10551888,4417030,Darigold (Northwest Dairy Association),,GP147950,https://www.darigold.com/,Not Titanium,Industrial & Logistics
2357,345963659,7334208,EV Connect,,,https://www.evconnect.com/,Not Titanium,Industrial & Logistics
2358,465580707,4265071,EssilorLuxottica SA,ENXTPA:EL,GP101928,https://www.essilorluxottica.com/en/,Not Titanium,Retail & Multi-Site
2359,481034291,,Fading West,,,https://www.fadingwestdevelopment.com/,Not Titanium,Industrial & Logistics
2360,,,Hellmann Worldwide Logistics Inc,,GP114033,https://www.hellmann.com/,Not Titanium,Industrial & Logistics
2361,15896733,5052231,Boehringer Ingelheim,,GP101574,http://www.boehringer-ingelheim.com/,Not Titanium,Life Sciences
2362,18075209,5043879,CBI Health Group,,GP101221,https://www.cbihealth.ca/,Not Titanium,Healthcare
2363,442700180,106402157,CreateTO,,,https://createto.ca/,Not Titanium,Financial & Professional Services
2364,536029080,,Hamilton Police Service,,,http://www.hamiltonpolice.on.ca/,Not Titanium,Financial & Professional Services
2365,48152918,4230646,Stantec Inc,TSX:STN,GP103908,https://www.stantec.com/en,Not Titanium,Financial & Professional Services
2366,116556471,4067400,Mauser Packaging Solutions,,,https://mauserpackaging.com/,Not Titanium,Industrial & Logistics
2367,345770090,4989397,Mine Safety Appliances (MSA Safety),NYSE:MSA,GP114017,https://us.msasafety.com/,Not Titanium,Industrial & Logistics
2368,1933321,5155029,Roland Foods,,,https://rolandfoods.com/,Not Titanium,Retail & Multi-Site
2369,353892422,6512194,Sany America Inc.,,GP153781,https://www.sanyamerica.com/,Not Titanium,Industrial & Logistics
2370,348124579,4425569,Lineage Logistics LLC,,GP112928,https://www.lineagelogistics.com/,Not Titanium,Industrial & Logistics
2371,1720543,7471535,American Expediting,,,https://americanexpediting.com/,Not Titanium,Industrial & Logistics
2372,97173899,5042376,"Quirch Foods, LLC",,GP112172,https://www.quirchfoods.com/,Not Titanium,Retail & Multi-Site
2373,566153099,111430890,Kept Companies,,,https://www.keptcompanies.com/,Not Titanium,Industrial & Logistics
2374,353516338,4130870,Elliott Management Corporation,,GP110371,https://www.elliottmgmt.com/,Not Titanium,Financial & Professional Services
2375,45124855,11957595,First Choice Coffee Service,,,http://www.firstchoicecoffeeservice.com/,Not Titanium,Retail & Multi-Site
2376,1112876104,7468346,Garden Homes,,GP108069,http://www.gardenhomes.com/,Not Titanium,Financial & Professional Services
2377,3343269,4154501,Audax Management Company LLC,,GP130944,https://www.audaxgroup.com/,Not Titanium,Financial & Professional Services
2378,16728830,6619547,Greenheck Fan Corporation,,,https://www.greenheck.com/,Not Titanium,Industrial & Logistics
2379,56317883,4376635,Colony Hardware Corporation,,GP157964,https://www.colonyhardware.com/,Not Titanium,Industrial & Logistics
2380,112772712,6358535,Justrite Manufacturing Company L.L.C.,,,https://www.justrite.com/,Not Titanium,Industrial & Logistics
2381,119767898,7147122,RK Logistics Group,,,https://rklogisticsgroup.com/,Not Titanium,Industrial & Logistics
2382,458348621,11132513,Exyte,,GP137369,https://www.exyte.net/,Not Titanium,Industrial & Logistics
2383,447285331,7696723,Niron Magnetics,,,https://www.nironmagnetics.com/,Not Titanium,Industrial & Logistics
2384,14598657,4056997,Florida Power & Light Company,,GP100403,https://www.fpl.com/,Not Titanium,EOG & Utilities
2385,130662499,7058547,"Western Pacific Storage Solutions, Inc.",,,https://www.wpss.com/,Not Titanium,Industrial & Logistics
2386,35849093,4063112,Southwire Company,,GP142028,https://www.southwire.com/,Not Titanium,Industrial & Logistics
2387,34439998,4638847,SEKO Logistics,,GP118862,https://www.sekologistics.com/,Not Titanium,Industrial & Logistics
2388,411889467,,Liberty Dental,,,https://libertydental.us/,Not Titanium,Healthcare
2389,60574057,5121531,Insight Global LLC,,GP146208,https://insightglobal.com/,Not Titanium,Financial & Professional Services
2390,17634452,,Bessemer Venture Partners,,,http://www.bvp.com/,Not Titanium,Financial & Professional Services
2391,11911995,4987110,Ducommun Incorporated,NYSE:DCO,GP136241,https://www.ducommun.com/,Not Titanium,Tech/Media/Telecom
2392,358828269,5229250,"Stitch Fix, Inc.",NASDAQGS:SFIX,,https://www.stitchfix.com/,Not Titanium,Retail & Multi-Site
2393,68076731,4913840,"Oxford Industries, Inc",NYSE:OXM,GP154030,https://www.oxfordinc.com/,Not Titanium,Retail & Multi-Site
2394,46467051,4010830,Norsk Hydro ASA,OB:NHY,GP110676,http://hydro.com/,Not Titanium,Industrial & Logistics
2395,1102603775,12728438,TIAA Ltd,,,https://www.tiaa.co.uk/,Not Titanium,Financial & Professional Services
2396,350656301,7682174,Sims Metal Management Ltd,,GP122649,http://www.simsmm.com/,Not Titanium,EOG & Utilities
2397,34537887,5056724,"Sephora Cosmetics Co., Ltd.",,GP105398,http://www.sephora.com/,Not Titanium,Retail & Multi-Site
2398,7750595,4265174,CHEP (Commonwealth Handling Equipment Pool),,GP113695,https://www.chep.com/us/en/services-solutions,Not Titanium,Industrial & Logistics
2399,62524305,4437851,"Jane Street Group, LLC",,GP105544,https://www.janestreet.com/,Not Titanium,Financial & Professional Services
2400,103301733,4070569,Room & Board Inc,,GP106172,https://www.roomandboard.com/,Not Titanium,Industrial & Logistics
2401,348404166,6439810,"Serena & Lily, Inc.",,,https://www.serenaandlily.com/,Not Titanium,Industrial & Logistics
2402,42565955,1009133,Woodforest National Bank,,GP108488,https://www.woodforest.com/,Not Titanium,Financial & Professional Services
2403,22937694,4142843,"Lockton, Inc.",,GP127986,https://global.lockton.com/,Not Titanium,Financial & Professional Services
2404,49842294,7231022,Ideal Image Inc.,,GP121501,https://www.idealimage.com/,Not Titanium,Financial & Professional Services
2405,1227464475,19306111,MyCare Medical Group,,,https://www.mycaremedicalgroup.com/,Not Titanium,Healthcare
2406,455922271,13605479,Revel Transit,,,https://www.gorevel.com/,Not Titanium,Industrial & Logistics
2407,373893035,9293553,Ardurra Group LLC,,,https://ardurra.com/,Not Titanium,Industrial & Logistics
2408,447126197,10387815,Eye Health America,,,https://www.eyehealthamerica.com/,Not Titanium,Healthcare
2409,29803088,5010480,Paycor HCM,NASDAQGS:PYCR,GP139862,http://www.paycor.com/,Not Titanium,Financial & Professional Services
2410,10112620,4168173,Altair Engineering Inc,NASDAQGS:ALTR,GP111549,https://altair.com/,Not Titanium,Tech/Media/Telecom
2411,347613853,4438641,Vacuumschmelze GmbH & Co. KG,,,https://www.vacuumschmelze.com/,Not Titanium,Industrial & Logistics
2412,25248427,,The MITRE Corporation,,,https://www.mitre.org/,Not Titanium,Infrastructure & Public Enterprise
2413,48414882,109512,Stephens Inc,,GP110108,https://www.stephens.com/,Not Titanium,Financial & Professional Services
2414,5622349,,Amica Mutual Insurance Company,,GP136130,https://www.amica.com/,Not Titanium,Financial & Professional Services
2415,14598544,19955598,Florida Orthopaedic Institute,,,https://www.floridaortho.com/,Not Titanium,Healthcare
2416,484436320,4960115,Baldwin Risk Partners LLC (BRP Group),NASDAQGS:BRP ,,https://baldwinriskpartners.com/,Not Titanium,Financial & Professional Services
2417,49335370,4914267,LCI Industries,NYSE:LCII,GP156780,http://www.lci1.com/,Not Titanium,Industrial & Logistics
2418,107938634,4128566,"Smithfield Foods, Inc.",,GP117766,https://www.smithfieldfoods.com/,Not Titanium,Retail & Multi-Site
2419,56690281,4069137,KCI Technologies Inc,,GP158652,https://www.kci.com/,Not Titanium,Industrial & Logistics
2420,68011145,4994287,CJ Logistics Corporation,KOSE:A000120,GP107373,https://www.cjlogistics.com/,Not Titanium,Industrial & Logistics
2421,356174213,6619224,Hunter Douglas Inc,,GP115181,https://www.hunterdouglas.com/,Not Titanium,Industrial & Logistics
2422,33752275,4073901,"McLane Company, Inc.",,GP102257,http://www.mclaneco.com/,Not Titanium,Industrial & Logistics
2423,26183981,6169885,Devry University Inc,,GP131225,https://www.devry.edu/,Not Titanium,Financial & Professional Services
2424,90243300,4965996,Trend Micro Inc,TSE:4704,GP109930,https://www.trendmicro.com/,Not Titanium,Tech/Media/Telecom
2425,77464230,4214787,Ottobock,,GP121973,https://www.ottobock.com/,Not Titanium,Life Sciences
2426,109530656,,Swarm Aero,,,https://swarmaero.com/,Not Titanium,Tech/Media/Telecom
2427,63210987,4229009,Kerry Group plc,ISE:KRZ,GP104005,http://www.kerry.com/,Not Titanium,Retail & Multi-Site
2428,348062522,17610952,Eastman Business Park ,,,https://www.eastmanbusinesspark.com/,Not Titanium,Financial & Professional Services
2429,562301950,,LX Pantos Company ,,,https://www.lxpantos.com/,Not Titanium,Industrial & Logistics
2430,16419521,4657496,Chico's FAS,NYSE:CHS,GP100871,https://chicosfas.com/,Not Titanium,Retail & Multi-Site
2431,561816452,106414082,Moesle Meat Distribution Co.,,,https://moeslemeats.com/,Not Titanium,Industrial & Logistics
2432,355479951,5284747,"Chewy, Inc.",NYSE:CHWY,GP144466,http://www.chewy.com/,Not Titanium,Industrial & Logistics
2433,345265675,4067825,CORT Furniture,,,https://www.cort.com/,Not Titanium,Industrial & Logistics
2434,12649045,4911715,Electrolux AB,OM:ELUX B,GP100355,https://www.electroluxgroup.com/,Not Titanium,Industrial & Logistics
2435,1106998400,,Consolidated Electrical Distributors ,,GP121340,https://cedsunbelt.com/,Not Titanium,Industrial & Logistics
2436,472337420,13317386,OLIPOP,,,https://drinkolipop.com/,Not Titanium,Retail & Multi-Site
2437,6177277,4113353,CAE Inc,TSX:CAE,GP110643,http://www.cae.com/,Not Titanium,Financial & Professional Services
2438,343546467,,Western Glove Company,,,https://www.westernglovestore.com/,Not Titanium,Retail & Multi-Site
2439,478371435,,GoodVets,,,https://goodvets.com/,Not Titanium,Healthcare
2440,90882231,,Tupelo Honey Cafe,,,https://tupelohoneycafe.com/,Not Titanium,Retail & Multi-Site
2441,39338503,4071434,Uline,,GP101098,http://www.uline.com/,Not Titanium,Industrial & Logistics
2442,172851843,105649,RSM US LLP,,GP126168,https://rsmus.com/,Not Titanium,Financial & Professional Services
2443,43352438,5085385,ZT Systems,,GP131358,https://ztsystems.com/,Not Titanium,Industrial & Logistics
2444,22861949,7399566,Axis Global Logistics,,,https://www.axisg.com/,Not Titanium,Industrial & Logistics
2445,27482708,6349329,"C.R. Laurence Co., Inc.",,GP100793,http://www.crlaurence.com/,Not Titanium,Industrial & Logistics
2446,398875437,10580516,Carbel LLC,,,https://www.carbel-wd.com/,Not Titanium,Industrial & Logistics
2447,80053004,4090392,Rakuten Group Inc,TSE:4755,GP108338,https://global.rakuten.com/,Not Titanium,Industrial & Logistics
2448,483758460,,Coda Logistics,,,https://www.coda-usa.com/,Not Titanium,Industrial & Logistics
2449,346004870,6488353,US Venture Inc,,GP104314,http://www.usventure.com/,Not Titanium,Financial & Professional Services
2450,66896809,11078438,Vertiv Srl,NYSE:VRT ,GP106058,http://www.vertiv.com/,Not Titanium,Industrial & Logistics
2451,23216831,4007423,Lubrizol Corporation,,GP102257,https://www.lubrizol.com/,Not Titanium,Industrial & Logistics
2452,527535261,27479222,Nalu Bio,,,https://www.nalubio.com/,Not Titanium,Life Sciences
2453,353519082,4291907,Acrisure,,GP118492,http://acrisure.com/,Not Titanium,Financial & Professional Services
2454,351465333,4241337,Verisk Analytics Inc,NASDAQGS:VRSK,GP105777,http://www.verisk.com/,Not Titanium,Financial & Professional Services
